divipola5,anio,hurto_personas_total,hurto_vehiculos_total,hurto_residencias_total,hurto_comercio_total,capturas_total,homicidios_total,estupefacientes_operativos,estupe_basuco_cantidad,estupe_marihuana_cantidad,hurto_total,gasto_planeado_total,gasto_vigilancia_armada,gasto_ejecutado_total,num_procesos,num_adjudicados,tasa_competencia_promedio,tasa_adjudicacion,share_vigilancia,tuvo_secop,poblacion,hurto_personas_per_capita,hurto_vehiculos_per_capita,hurto_residencias_per_capita,hurto_comercio_per_capita,hurto_total_per_capita,capturas_per_capita,homicidios_per_capita,estupefacientes_per_capita,gasto_per_capita,gasto_ejecutado_per_capita,gasto_vigilancia_per_capita
05001,2013,3542,6568.0,419.0,1068.0,7249.0,899.0,9321.0,311956.0,6802354.28,11597.0,0.0,0.0,0.0,0.0,0.0,,,,0,2417325.0,14.652560164644804,27.17052940750623,1.7333209229209974,4.4181067915981505,47.974517286670185,29.98769300776685,3.718986896672975,38.55915112779622,0.0,0.0,0.0
05001,2014,4949,5865.0,523.0,1366.0,7715.0,643.0,10066.0,204810.8,11235701.7,12703.0,0.0,0.0,0.0,0.0,0.0,,,,0,2441123.0,20.273456110159135,24.025827457280933,2.142456566096833,5.595785218524425,52.03752535206133,31.60430670638063,2.6340335984708676,41.23512006564192,0.0,0.0,0.0
05001,2015,7838,5345.0,967.0,1777.0,8092.0,479.0,11607.0,165664.6,3292373.2,15927.0,0.0,0.0,0.0,0.0,0.0,,,,0,2464322.0,31.805908481115697,21.689535701909083,3.9240001915334117,7.210908314741337,64.63035268929953,32.83661794197349,1.9437394950822173,47.1001760321906,0.0,0.0,0.0
05001,2016,13425,5999.0,970.0,1835.0,8708.0,530.0,11433.0,124827.6,4587719.3,22229.0,0.0,0.0,0.0,0.0,0.0,,,,0,2486723.0,53.98671263345375,24.12411836782786,3.9007159221191907,7.3791893990605315,89.39073632246132,35.0179734534164,2.1313190089929597,45.97617024493682,0.0,0.0,0.0
05001,2017,17825,5025.0,1809.0,4401.0,8398.0,572.0,10680.0,191765.0,8566717.6,29060.0,0.0,0.0,0.0,0.0,0.0,,,,0,2508452.0,71.05976115947206,20.03227488506856,7.211618958624682,17.54468492919139,115.84833993235668,33.47881482284692,2.2802907928874063,42.57605886020542,0.0,0.0,0.0
05001,2018,21975,5851.0,2135.0,4945.0,8576.0,625.0,11097.0,92886.97,3064850.7,34906.0,40334635256.0,30572890027.0,15968370717.0,3.0,1.0,1.0,0.3333333333333333,0.7579810709321367,1,2529403.0,86.87820801983709,23.131940619980288,8.44072692251887,19.550067743257994,138.00094330559423,33.90523376464723,2.470938794648381,43.87201248674095,15946.30640352684,6313.098670713998,12086.998405157265
05001,2019,27263,5925.0,2159.0,5140.0,9559.0,576.0,10810.0,72536.7,4597391.18,40487.0,1032356.0,1032356.0,0.0,1.0,0.0,,0.0,1.0,1,2549537.0,106.93314119387168,23.239513684249335,8.468204226885117,20.16052326363571,158.80138236864184,37.49308207725559,2.259233735380189,42.39985534628444,0.4049190107850955,0.0,0.4049190107850955
05001,2020,17776,5204.0,1703.0,4376.0,5470.0,366.0,5073.0,63704.9,1442361.53,29059.0,27897699241.0,27897699241.0,27897699241.0,1.0,1.0,0.5,1.0,1.0,1,2519592.0,70.5511050995558,20.654137654032876,6.759030827213295,17.3678913093866,115.33216489018858,21.70986413673325,1.4526161378508902,20.134212205785698,11072.308231253313,11072.308231253313,11072.308231253313
05001,2021,23703,5671.0,1665.0,3251.0,4760.0,391.0,6178.0,47830.2,2105447.5,34290.0,41079802668.0,32594165458.0,37909650142.0,7.0,4.0,0.5002047502047502,0.5714285714285714,0.7934352976673359,1,2549008.0,92.98911576581949,22.247870544148938,6.531952822431314,12.753981156591113,134.52292028899086,18.67393119205589,1.5339300622045908,24.236879601790186,16115.995974904747,14872.315089634869,12787.000063554136
05001,2022,28733,6958.0,1679.0,3948.0,5811.0,358.0,8113.0,76340.9,2401713.69,41318.0,86690013872.0,26499504867.0,57022517224.0,31.0,7.0,0.28037734181689644,0.22580645161290322,0.3056811699918192,1,2572350.0,111.69941881936751,27.04919626022897,6.527105564950337,15.3478336929267,160.6235543374735,22.590238497871596,1.3917235212937586,31.539253989542633,33700.70708573872,22167.48001788248,10301.671571520204
05001,2023,32439,7547.0,1771.0,3073.0,5348.0,359.0,7892.0,68803.3,5301818.9,44830.0,212184591115.0,209704778298.0,1296367002.0,34.0,3.0,0.05,0.08823529411764706,0.9883129457988965,1,2595300.0,124.99133048202519,29.079489847031173,6.823873925943051,11.840634994027665,172.73532924902707,20.60648094632605,1.3832697568681849,30.4088159365006,81757.25007320926,499.5056455901052,80801.74866027049
05001,2024,25172,7618.0,1634.0,2621.0,6033.0,309.0,8900.0,76397.8,5092480.48,37045.0,88455716645.0,35608029330.0,5645690338.0,48.0,6.0,0.7505081300813008,0.125,0.402552041638032,1,2616335.0,96.21092100208881,29.117066430713194,6.245377598816666,10.017830285494785,141.59119531711346,23.05897371705076,1.181041418625673,34.017050568830065,33809.01782264122,2157.862176670801,13609.889150280831
05001,2025,24924,6000.0,1534.0,1877.0,4911.0,333.0,6611.0,92597.5,3550382.62,34335.0,250301330926.0,214063118765.0,11679707571.0,56.0,5.0,0.002155148923683133,0.08928571428571429,0.8552216561256976,1,2634570.0,94.60367346473998,22.774114940958107,5.822582053238289,7.124502290696395,130.32487274963276,18.640613079174212,1.2639633792231748,25.09327897911234,95006.52133972527,4433.250044978877,81251.63452290127
05002,2003,13,2.0,14.0,8.0,0.0,32.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,,,,0,20570.0,6.319883325230919,0.9722897423432182,6.8060281964025275,3.8891589693728728,17.987360233349538,0.0,15.556635877491491,0.0,0.0,0.0,0.0
05002,2004,3,0.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,20401.0,1.4705161511690605,0.0,1.4705161511690605,0.0,2.941032302338121,0.0,4.901720503896867,0.0,0.0,0.0,0.0
05002,2005,3,0.0,4.0,2.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0,20249.0,1.481554644673811,0.0,1.9754061928984148,0.9877030964492074,4.444663934021433,0.0,6.913921675144451,0.0,0.0,0.0,0.0
05002,2006,3,0.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,20113.0,1.4915726147267936,0.0,0.4971908715755978,0.9943817431511957,2.983145229453587,0.0,6.960672202058371,0.0,0.0,0.0,0.0
05002,2013,4,1.0,3.0,0.0,45.0,6.0,209.0,1068.7,30215.9,8.0,0.0,0.0,0.0,0.0,0.0,,,,0,19478.0,2.0535989321285553,0.5133997330321388,1.5401991990964166,0.0,4.1071978642571105,23.102987986446244,3.080398398192833,107.30054420371702,0.0,0.0,0.0
05002,2014,7,2.0,1.0,2.0,18.0,4.0,100.0,656.0,51798.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,19382.0,3.611598390259003,1.0318852543597152,0.5159426271798576,1.0318852543597152,6.191311526158291,9.286967289237436,2.0637705087194305,51.59426271798576,0.0,0.0,0.0
05002,2015,16,1.0,7.0,8.0,34.0,5.0,72.0,214.0,1620.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,0,19290.0,8.294453084499741,0.5184033177812338,3.6288232244686367,4.147226542249871,16.588906168999483,17.62571280456195,2.592016588906169,37.32503888024883,0.0,0.0,0.0
05002,2016,23,3.0,7.0,11.0,25.0,7.0,124.0,546.0,22363.0,44.0,0.0,0.0,0.0,0.0,0.0,,,,0,19195.0,11.982287053920293,1.5629070070330815,3.6467830164105237,5.730659025787965,22.92263610315186,13.024225058609012,3.6467830164105237,64.60015629070071,0.0,0.0,0.0
05002,2017,19,6.0,25.0,8.0,34.0,2.0,154.0,236.0,36832.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,0,19096.0,9.949727691663176,3.142019271051529,13.091746962714705,4.189359028068705,30.372852953498118,17.804775869291998,1.0473397570171763,80.64516129032258,0.0,0.0,0.0
05002,2018,16,0.0,17.0,16.0,48.0,5.0,163.0,858.0,12969.0,49.0,0.0,0.0,0.0,0.0,0.0,,,,0,18991.0,8.425043441630246,0.0,8.951608656732137,8.425043441630246,25.80169553999263,25.27513032489074,2.632826075509452,85.83013006160813,0.0,0.0,0.0
05002,2019,16,4.0,19.0,11.0,58.0,4.0,82.0,1307.0,11246.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,0,18882.0,8.47367863573774,2.118419658934435,10.062493379938566,5.825654062069696,26.480245736680438,30.717085054549308,2.118419658934435,43.42760300815591,0.0,0.0,0.0
05002,2020,11,2.0,12.0,7.0,51.0,5.0,55.0,540.0,2560.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,0,20823.0,5.282620179609086,0.9604763962925611,5.762858377755367,3.3616673870239637,15.367622340680978,24.49214810546031,2.401190990731403,26.413100898045432,0.0,0.0,0.0
05002,2021,8,4.0,15.0,8.0,20.0,2.0,30.0,449.0,2034.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,0,20924.0,3.823360734085261,1.9116803670426306,7.168801376409864,3.823360734085261,16.727203211623017,9.558401835213152,0.9558401835213153,14.337602752819729,0.0,0.0,0.0
05002,2022,21,2.0,5.0,7.0,28.0,4.0,27.0,475.0,2315.0,35.0,0.0,0.0,0.0,0.0,0.0,,,,0,21109.0,9.94836325737837,0.9474631673693685,2.3686579184234215,3.31612108579279,16.58060542896395,13.26448434317116,1.894926334738737,12.790752759486475,0.0,0.0,0.0
05002,2023,18,12.0,14.0,15.0,23.0,12.0,31.0,277.0,427751.0,59.0,0.0,0.0,0.0,0.0,0.0,,,,0,21297.0,8.451894633046908,5.634596422031272,6.573695825703151,7.04324552753909,27.70343240832042,10.799643142226605,5.634596422031272,14.55604075691412,0.0,0.0,0.0
05002,2024,17,6.0,15.0,10.0,34.0,10.0,48.0,212.0,3367.0,48.0,317943908.0,317943908.0,0.0,2.0,0.0,,0.0,1.0,1,21468.0,7.918762809763368,2.7948574622694244,6.98714365567356,4.65809577044904,22.358859698155396,15.837525619526737,4.65809577044904,22.358859698155396,14810.131730948387,0.0,14810.131730948387
05002,2025,20,7.0,12.0,11.0,34.0,6.0,44.0,1160.0,3561.0,50.0,459022146.0,459022146.0,0.0,2.0,0.0,,0.0,1.0,1,21622.0,9.249838127832763,3.237443344741467,5.549902876699657,5.08741097030802,23.124595319581907,15.724724817315696,2.7749514383498286,20.34964388123208,21229.402737952085,0.0,21229.402737952085
05004,2019,2,0.0,1.0,1.0,0.0,0.0,6.0,35.0,2597.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,1918.0,10.427528675703858,0.0,5.213764337851929,5.213764337851929,20.855057351407716,0.0,0.0,31.282586027111574,0.0,0.0,0.0
05004,2020,10,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0,2775.0,36.03603603603604,0.0,0.0,3.6036036036036037,39.63963963963964,7.207207207207207,0.0,3.6036036036036037,0.0,0.0,0.0
05021,2003,5,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,3912.0,12.78118609406953,0.0,2.556237218813906,2.556237218813906,17.893660531697343,0.0,7.668711656441718,0.0,0.0,0.0,0.0
05021,2004,10,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,0,3858.0,25.92016588906169,2.592016588906169,7.776049766718507,2.592016588906169,38.88024883359254,0.0,12.960082944530845,0.0,0.0,0.0,0.0
05021,2005,4,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,0,3816.0,10.482180293501049,2.620545073375262,2.620545073375262,0.0,15.723270440251573,0.0,7.861635220125787,0.0,0.0,0.0,0.0
05021,2011,1,0.0,0.0,0.0,2.0,0.0,26.0,0.0,189.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,3618.0,2.7639579878385847,0.0,0.0,0.0,2.7639579878385847,5.527915975677169,0.0,71.86290768380321,0.0,0.0,0.0
05021,2015,9,1.0,4.0,2.0,8.0,1.0,122.0,53.0,1261.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,0,3466.0,25.9665320253895,2.8851702250432774,11.54068090017311,5.770340450086555,46.16272360069244,23.08136180034622,2.8851702250432774,351.99076745527987,0.0,0.0,0.0
05021,2016,5,0.0,1.0,1.0,6.0,1.0,148.0,86.0,1449.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,3435.0,14.55604075691412,0.0,2.9112081513828243,2.9112081513828243,20.378457059679768,17.467248908296945,2.9112081513828243,430.8588064046579,0.0,0.0,0.0
05021,2017,2,3.0,5.0,4.0,17.0,2.0,211.0,127.0,2191.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,0,3393.0,5.894488653109343,8.841732979664014,14.736221632773356,11.788977306218685,41.2614205717654,50.103153551429415,5.894488653109343,621.8685529030356,0.0,0.0,0.0
05021,2018,5,0.0,4.0,2.0,6.0,0.0,7.0,0.0,2043.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0,3361.0,14.876524843796489,0.0,11.90121987503719,5.950609937518595,32.72835465635227,17.85182981255579,0.0,20.82713478131508,0.0,0.0,0.0
05021,2019,1,2.0,8.0,1.0,14.0,0.0,3.0,0.0,804.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,3307.0,3.023888720895071,6.047777441790142,24.19110976716057,3.023888720895071,36.28666465074085,42.33444209253099,0.0,9.071666162685213,0.0,0.0,0.0
05021,2020,1,0.0,1.0,0.0,11.0,1.0,7.0,0.0,233.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,4790.0,2.0876826722338206,0.0,2.0876826722338206,0.0,4.175365344467641,22.964509394572023,2.0876826722338206,14.613778705636744,0.0,0.0,0.0
05021,2021,3,0.0,3.0,1.0,9.0,0.0,9.0,7.0,248.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,4845.0,6.191950464396285,0.0,6.191950464396285,2.063983488132095,14.447884416924666,18.575851393188852,0.0,18.575851393188852,0.0,0.0,0.0
05021,2022,2,1.0,6.0,6.0,8.0,0.0,1.0,41.0,0.0,15.0,1462600.0,1462600.0,0.0,1.0,0.0,,0.0,1.0,1,4874.0,4.103405826836274,2.051702913418137,12.310217480508822,12.310217480508822,30.775543701272056,16.413623307345095,0.0,2.051702913418137,300.08206811653673,0.0,300.08206811653673
05021,2023,4,3.0,5.0,4.0,7.0,2.0,8.0,1094.0,1705.0,16.0,4053333.0,4053333.0,0.0,1.0,0.0,,0.0,1.0,1,4912.0,8.143322475570033,6.107491856677524,10.17915309446254,8.143322475570033,32.57328990228013,14.250814332247558,4.071661237785016,16.286644951140065,825.1899429967426,0.0,825.1899429967426
05021,2024,1,0.0,3.0,0.0,8.0,1.0,7.0,1109.0,1722.0,4.0,16800000.0,16800000.0,0.0,2.0,0.0,,0.0,1.0,1,4955.0,2.0181634712411705,0.0,6.054490413723512,0.0,8.072653884964682,16.145307769929364,2.0181634712411705,14.127144298688194,3390.5146316851665,0.0,3390.5146316851665
05021,2025,2,0.0,3.0,2.0,13.0,1.0,7.0,26.0,2292.0,7.0,11700000.0,11700000.0,0.0,1.0,0.0,,0.0,1.0,1,4989.0,4.008819402685909,0.0,6.013229104028864,4.008819402685909,14.030867909400682,26.05732611745841,2.0044097013429547,14.030867909400682,2345.1593505712567,0.0,2345.1593505712567
05030,2003,4,4.0,2.0,3.0,0.0,27.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0,26571.0,1.5054006247412592,1.5054006247412592,0.7527003123706296,1.1290504685559444,4.892552030409092,0.0,10.1614542170035,0.0,0.0,0.0,0.0
05030,2004,4,0.0,4.0,1.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0,26858.0,1.4893141708243354,0.0,1.4893141708243354,0.37232854270608384,3.3509568843547544,0.0,4.84027105517909,0.0,0.0,0.0,0.0
05030,2005,3,1.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0,27155.0,1.1047689191677408,0.36825630638924695,0.36825630638924695,2.5777941447247286,4.419075676670963,0.0,2.2095378383354816,0.0,0.0,0.0,0.0
05030,2006,3,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,27455.0,1.092697140775815,0.7284647605172099,0.36423238025860494,0.36423238025860494,2.549626661810235,0.0,2.9138590420688395,0.0,0.0,0.0,0.0
05030,2007,1,3.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,27709.0,0.360893572485474,1.0826807174564221,0.721787144970948,0.360893572485474,2.5262550073983183,0.0,6.496084304738533,0.0,0.0,0.0,0.0
05030,2009,1,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,28192.0,0.3547105561861521,0.3547105561861521,0.0,0.0,0.7094211123723042,0.0,2.837684449489217,0.0,0.0,0.0,0.0
05030,2011,3,6.0,0.0,1.0,100.0,17.0,168.0,5282.3,165810.3,10.0,0.0,0.0,0.0,0.0,0.0,,,,0,28664.0,1.0466089868825006,2.093217973765001,0.0,0.34886966229416694,3.488696622941669,34.88696622941669,5.930784259000837,58.610103265420044,0.0,0.0,0.0
05030,2012,11,8.0,14.0,6.0,97.0,26.0,153.0,5490.6,86996.4,39.0,0.0,0.0,0.0,0.0,0.0,,,,0,28897.0,3.8066235249333844,2.768453472678825,4.844793577187943,2.0763401045091188,13.49621067930927,33.56749835623075,8.99747378620618,52.94667266498253,0.0,0.0,0.0
05030,2013,1,5.0,0.0,1.0,88.0,25.0,199.0,8054.309999999999,349915.8,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,29117.0,0.3434419754782429,1.7172098773912148,0.0,0.3434419754782429,2.4040938283477007,30.22289384208538,8.586049386956073,68.34495312017035,0.0,0.0,0.0
05030,2014,5,10.0,3.0,2.0,120.0,11.0,214.0,3581.0,18923.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,0,29339.0,1.7042162309553837,3.4084324619107673,1.0225297385732302,0.6816864923821534,6.816864923821535,40.90118954292921,3.7492757081018437,72.94045468489041,0.0,0.0,0.0
05030,2015,17,8.0,8.0,10.0,83.0,8.0,173.0,3622.0,43848.0,43.0,0.0,0.0,0.0,0.0,0.0,,,,0,29555.0,5.751987819319912,2.7068177973270173,2.7068177973270173,3.383522246658772,14.54914566063272,28.08323464726781,2.7068177973270173,58.53493486719675,0.0,0.0,0.0
05030,2016,44,15.0,13.0,22.0,89.0,9.0,462.0,3855.0,32990.0,94.0,0.0,0.0,0.0,0.0,0.0,,,,0,29770.0,14.77997984548203,5.0386294927779645,4.366812227074236,7.389989922741015,31.575411488075243,29.89586832381592,3.023177695666779,155.1897883775613,0.0,0.0,0.0
05030,2017,33,13.0,19.0,25.0,98.0,13.0,521.0,3524.0,23249.0,90.0,0.0,0.0,0.0,0.0,0.0,,,,0,29980.0,11.007338225483656,4.336224149432955,6.337558372248165,8.338892595063376,30.02001334222815,32.688458972648434,4.336224149432955,173.78252168112073,0.0,0.0,0.0
05030,2018,30,14.0,28.0,20.0,128.0,5.0,545.0,4242.0,24768.0,92.0,0.0,0.0,0.0,0.0,0.0,,,,0,30181.0,9.940028494748352,4.638679964215897,9.277359928431794,6.626685663165567,30.48275405056161,42.41078824425963,1.6566714157913918,180.5771843212617,0.0,0.0,0.0
05030,2019,51,24.0,26.0,22.0,115.0,15.0,111.0,3487.0,38232.3,123.0,0.0,0.0,0.0,0.0,0.0,,,,0,30376.0,16.789570713721357,7.900974453515934,8.559388991308928,7.242559915722939,40.49249407426917,37.85883592309718,4.938109033447458,36.542006847511196,0.0,0.0,0.0
05030,2020,40,18.0,17.0,17.0,85.0,20.0,112.0,994.0,18700.1,92.0,0.0,0.0,0.0,0.0,0.0,,,,0,31262.0,12.795086686712303,5.757789009020536,5.437911841852729,5.437911841852729,29.428699379438296,27.189559209263642,6.397543343356151,35.82624272279445,0.0,0.0,0.0
05030,2021,32,14.0,13.0,10.0,67.0,20.0,58.0,1142.3,128668.0,69.0,0.0,0.0,0.0,0.0,0.0,,,,0,31548.0,10.143273741600103,4.4376822619500444,4.120704957525041,3.169773044250032,21.87143400532522,21.237479396475212,6.339546088500064,18.384683656650186,0.0,0.0,0.0
05030,2022,47,19.0,13.0,21.0,85.0,9.0,32.0,383.2,168819.0,100.0,2030000000.0,2030000000.0,490000000.0,8.0,2.0,0.02777777777777775,0.25,1.0,1,31851.0,14.756208596276412,5.965275815515996,4.08150450535305,6.593199585570312,31.39618850271577,26.686760227308408,2.8256569652444194,10.046780320869047,63734.26266051301,15384.132366330727,63734.26266051301
05030,2023,52,24.0,24.0,21.0,93.0,19.0,49.0,306.9,8472.32,121.0,850000000.0,850000000.0,0.0,4.0,0.0,,0.0,1.0,1,32142.0,16.17820919668969,7.466865783087549,7.466865783087549,6.533507560201605,37.64544832306639,28.934104909464253,5.9112687449443095,15.244850973803745,26445.14964843507,0.0,26445.14964843507
05030,2024,39,18.0,12.0,16.0,67.0,12.0,56.0,401.6,25575.8,85.0,1619905150.0,1619905150.0,0.0,6.0,0.0,,0.0,1.0,1,32412.0,12.03258052573121,5.553498704183636,3.702332469455757,4.9364432926076764,26.22485499197828,20.671356287794644,3.702332469455757,17.277551524126867,49978.56195236332,0.0,49978.56195236332
05030,2025,45,18.0,10.0,12.0,57.0,12.0,47.0,199.0,8134.8,85.0,1526934400.0,1526934400.0,838467200.0,3.0,2.0,,0.6666666666666666,1.0,1,32628.0,13.791835233541745,5.516734093416697,3.0648522741203874,3.677822728944465,26.05124433002329,17.46965796248621,3.677822728944465,14.40480568836582,46798.28368272649,25697.781046953536,46798.28368272649
05031,2003,17,1.0,1.0,3.0,0.0,18.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,0,20262.0,8.390089823314579,0.4935346954890929,0.4935346954890929,1.4806040864672785,10.857763300760045,0.0,8.883624518803671,0.0,0.0,0.0,0.0
05031,2004,5,1.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0,20391.0,2.452062184296994,0.4904124368593988,1.9616497474375951,0.4904124368593988,5.394536805453387,0.0,3.4328870580157913,0.0,0.0,0.0,0.0
05031,2005,1,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0,20525.0,0.48721071863581,0.48721071863581,0.0,0.0,0.97442143727162,0.0,3.89768574908648,0.0,0.0,0.0,0.0
05031,2006,8,4.0,1.0,3.0,0.0,14.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,,,,0,20665.0,3.871279941930801,1.9356399709654004,0.4839099927413501,1.4517299782240503,7.742559883861602,0.0,6.774739898378902,0.0,0.0,0.0,0.0
05031,2007,6,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0,20826.0,2.881014116969173,0.0,2.4008450974743107,0.9603380389897244,6.242197253433209,0.0,4.8016901949486215,0.0,0.0,0.0,0.0
05031,2011,9,1.0,12.0,0.0,30.0,7.0,311.0,1345.0,20916.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,0,21449.0,4.195999813511119,0.4662222015012355,5.5946664180148264,0.0,10.25688843302718,13.986666045037065,3.263555410508648,144.99510466688423,0.0,0.0,0.0
05031,2013,2,1.0,0.0,1.0,31.0,11.0,193.0,567.0,4297.15,4.0,0.0,0.0,0.0,0.0,0.0,,,,0,21768.0,0.9187798603454613,0.45938993017273066,0.0,0.45938993017273066,1.8375597206909227,14.24108783535465,5.053289231900037,88.662256523337,0.0,0.0,0.0
05031,2014,6,0.0,0.0,1.0,64.0,19.0,234.0,1301.0,10862.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,0,21932.0,2.73572861572132,0.0,0.0,0.4559547692868867,3.1916833850082074,29.18110523436075,8.663140616450848,106.6934160131315,0.0,0.0,0.0
05031,2015,32,2.0,12.0,3.0,91.0,15.0,251.0,374.0,12496.0,49.0,0.0,0.0,0.0,0.0,0.0,,,,0,22088.0,14.487504527345164,0.9054690329590728,5.432814197754436,1.358203549438609,22.183991307497287,41.19884099963781,6.791017747193046,113.63636363636364,0.0,0.0,0.0
05031,2016,72,5.0,9.0,5.0,80.0,7.0,237.0,457.0,12360.0,91.0,0.0,0.0,0.0,0.0,0.0,,,,0,22253.0,32.35518806453062,2.246888060036849,4.044398508066328,2.246888060036849,40.89336269267065,35.950208960589585,3.145643284051588,106.50249404574664,0.0,0.0,0.0
05031,2017,28,8.0,30.0,18.0,28.0,4.0,179.0,322.0,4765.0,84.0,0.0,0.0,0.0,0.0,0.0,,,,0,22414.0,12.492192379762647,3.569197822789328,13.384491835459981,8.030695101275988,37.47657713928795,12.492192379762647,1.784598911394664,79.86080128491122,0.0,0.0,0.0
05031,2018,39,15.0,19.0,30.0,35.0,8.0,87.0,355.0,3551.0,103.0,0.0,0.0,0.0,0.0,0.0,,,,0,22567.0,17.281871759649047,6.646873753711171,8.419373421367483,13.293747507422342,45.64186644215004,15.509372091992732,3.5449993353126246,38.55186777152479,0.0,0.0,0.0
05031,2019,19,16.0,19.0,17.0,57.0,15.0,31.0,40.0,3428.48,71.0,0.0,0.0,0.0,0.0,0.0,,,,0,22714.0,8.36488509289425,7.044113762437263,8.36488509289425,7.484370872589592,31.258254820815356,25.094655278682747,6.603856652284935,13.647970414722199,0.0,0.0,0.0
05031,2020,9,0.0,9.0,4.0,30.0,7.0,25.0,50.0,5244.0,22.0,0.0,0.0,0.0,0.0,0.0,,,,0,26876.0,3.348712606042566,0.0,3.348712606042566,1.488316713796696,8.185741925881828,11.16237535347522,2.604554249144218,9.30197946122935,0.0,0.0,0.0
05031,2021,12,14.0,5.0,3.0,35.0,19.0,10.0,8.0,1442.0,34.0,0.0,0.0,0.0,0.0,0.0,,,,0,27155.0,4.419075676670963,5.155588289449457,1.8412815319462346,1.1047689191677408,12.520714417234394,12.888970723623641,6.996869821395691,3.682563063892469,0.0,0.0,0.0
05031,2022,17,13.0,5.0,12.0,16.0,13.0,5.0,0.0,961.0,47.0,0.0,0.0,0.0,0.0,0.0,,,,0,27398.0,6.204832469523323,4.744871888459012,1.824950726330389,4.379881743192934,17.15453682750566,5.839842324257244,4.744871888459012,1.824950726330389,0.0,0.0,0.0
05031,2023,8,31.0,9.0,10.0,17.0,14.0,10.0,20.0,1826.0,58.0,0.0,0.0,0.0,0.0,0.0,,,,0,27637.0,2.894670188515396,11.21684698049716,3.25650396207982,3.6183377356442454,20.986358866736623,6.151174150595216,5.065672829901943,3.6183377356442454,0.0,0.0,0.0
05031,2024,17,5.0,2.0,4.0,26.0,35.0,13.0,0.0,1700.0,28.0,0.0,0.0,0.0,0.0,0.0,,,,0,27846.0,6.105006105006105,1.7955900308841486,0.7182360123536594,1.4364720247073188,10.055304172951232,9.337068160597573,12.569130216189041,4.6685340802987865,0.0,0.0,0.0
05031,2025,15,6.0,6.0,4.0,17.0,33.0,18.0,0.0,8493.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,0,28059.0,5.34587832780926,2.1383513311237037,2.1383513311237037,1.425567554082469,11.048148544139135,6.058662104850494,11.76093232118037,6.415053993371111,0.0,0.0,0.0
